quarter,US_GDP_YoY,CHN_GDP_YoY,COMMODITY_YoY,COMMODITY_AGR_YoY,ENSO
2008-10-01,-2.5411536884212604,7.1,-24.881595111108535,-7.262716424714643,-0.5566666666666666
2009-01-01,-3.234227293078318,6.4,-43.236269700199024,-19.421918804569028,-0.79
2009-04-01,-3.9788374053187248,8.2,-46.74220026806793,-21.71642129956669,0.006666666666666672
2009-07-01,-3.1328157006863644,10.6,-38.788723127544635,-16.734428528922287,0.5733333333333334
2009-10-01,0.10557252348297741,11.9,14.667410843327344,12.419396598596455,1.3633333333333333
2010-01-01,1.7452658449103264,12.2,41.7852419188671,11.280267437922298,1.2233333333333334
2010-04-01,2.91359502911801,10.7,24.807968027190498,3.26757145603227,-0.17666666666666664
2010-07-01,3.344209253779229,9.9,14.452423567610296,11.03778102864812,-1.3533333333333335
2010-10-01,2.7759609093124693,9.9,17.70523308924561,20.873993132399594,-1.6433333333333333
2011-01-01,2.037797199613345,10.1,31.543561255953612,34.60221661901861,-1.1933333333333334
2011-04-01,1.7437088645501975,9.9,39.94884474991252,34.45645729295062,-0.5566666666666666
2011-07-01,0.9426534645672335,9.3,36.27289891301688,22.771621822382883,-0.6266666666666666
2011-10-01,1.543075871606514,8.7,14.473659021575337,-1.0094309977299432,-1.0999999999999999
2012-01-01,2.6380693108862374,8.1,3.151662237546482,-10.701641441297083,-0.7166666666666667
2012-04-01,2.403335839137921,7.7,-9.172579949157544,-9.657391713423458,-0.26666666666666666
2012-07-01,2.5737123144880414,7.5,-5.715185212873674,-3.4944631508701085,0.3666666666666667
2012-10-01,1.551852007332477,8.1,-0.20475376176630755,0.8434370988539053,0.05666666666666668
2013-01-01,1.700868485709428,7.9,-3.673174453753336,-2.604271826838722,-0.43333333333333335
2013-04-01,1.5199382041070075,7.6,-4.305645293317006,-5.103413035054894,-0.3566666666666667
2013-07-01,2.237022493295515,7.9,-2.8006363774102594,-12.60544904942934,-0.31666666666666665
2013-10-01,3.0091449601746367,7.7,-3.1975147160261064,-9.570761181170262,-0.17
2014-01-01,1.6508175559380112,7.6,-4.5754835180404125,-5.44311824118423,-0.4633333333333334
2014-04-01,2.6891521587272926,7.7,2.925344597039392,-0.6451057234163393,0.21
2014-07-01,3.059782928201682,7.3,-5.956815632351653,-2.763845556948863,0.06666666666666667
2014-10-01,2.6858351011456394,7.4,-22.347696387850956,-5.519386575908647,0.6333333333333333
2015-01-01,3.9692994988184793,7.1,-37.95400289306724,-11.779742597358457,0.4666666666666666
2015-04-01,3.2790878609270546,7.1,-34.96430581283827,-16.00423931675309,0.9333333333333332
2015-07-01,2.4473213664345517,7.0,-39.541945630904785,-14.0933782754591,1.8666666666666665
2015-10-01,2.119861312664817,6.9,-33.86835075317748,-13.110823492404744,2.58
2016-01-01,1.7950168913805964,6.8,-27.451516834687517,-9.516285052578455,2.15
2016-04-01,1.493250832714721,6.7,-18.414388688578132,0.47506047858874023,0.3933333333333333
2016-07-01,1.8057615310855146,6.7,-4.734106678298078,3.5599635653214445,-0.5466666666666666
2016-10-01,2.1815663030564147,6.8,13.490253934861318,4.28303809703825,-0.6666666666666666
2017-01-01,2.0874616941966906,7.0,35.86088975117845,6.89002952140878,-0.16
2017-04-01,2.3304137937582903,7.0,8.792530974610768,-2.606557678349908,0.31
2017-07-01,2.410821412174591,6.9,10.216499883915509,-3.3380547337046873,-0.11333333333333333
2017-10-01,2.9941434967617697,6.8,13.523395602491629,-2.73522864979856,-0.8366666666666666
2018-01-01,3.328810094759116,6.9,15.408474526927684,-0.2548439877747444,-0.8533333333333334
2018-04-01,3.2989628465220244,6.9,30.049946956660524,3.957335287815855,-0.22333333333333336
2018-07-01,3.130030640718684,6.7,25.38355311569722,-2.051276431401894,0.22666666666666666
2018-10-01,2.125110751484538,6.5,6.137557460747134,-2.9806549346194755,0.8966666666666666
2019-01-01,1.9335587266003706,6.4,-5.802416195325999,-6.0582630161009625,0.7233333333333333
2019-04-01,2.242125694698238,6.1,-9.557571775270556,-8.617493815915179,0.54
2019-07-01,2.797216868642849,6.0,-15.49117570318862,-3.7347850259575877,0.13999999999999999
2019-10-01,3.3517765241980912,5.9,-7.988186248915841,2.6176237251402723,0.5066666666666667
2020-01-01,1.3585350290757248,-6.8,-15.218477292711185,2.7574107425201166,0.48333333333333334
2020-04-01,-7.39861495878491,3.2,-36.670757833702794,-1.4226579987626997,-0.08333333333333336
2020-07-01,-1.3646720997737227,4.9,-17.557671292181396,6.391959539686276,-0.5733333333333334
2020-10-01,-0.9222152417236895,6.5,-11.814755905671237,11.144988441124216,-1.2766666666666666
2021-01-01,1.8007541764505586,18.9,26.191136655349755,20.423730095416136,-0.9333333333333332
2021-04-01,12.385669309432568,8.1,83.22631419983483,32.65052663559403,-0.48666666666666664
2021-07-01,5.1508109950936465,5.5,66.31684273912293,25.324213702092703,-0.49000000000000005
2021-10-01,5.756179192135091,4.5,70.00433032325151,17.52504312229992,-0.98
2022-01-01,4.034582077886428,4.8,59.19179918889166,18.27179254984188,-0.9333333333333332
2022-04-01,2.4537929303342976,0.8,60.185047186981876,18.231503908123024,-0.9900000000000001
2022-07-01,2.3489732641040373,4.0,42.90726419338373,5.772361643800017,-0.91
2022-10-01,1.3170742821654535,3.0,11.125646644905874,1.3054645316920244,-0.9133333333333334
2023-01-01,2.3111462286238282,4.7,-18.11368655996828,-7.90791560883819,-0.43
2023-04-01,2.792610476283919,6.5,-32.3286618369921,-13.04914183958602,0.48
2023-07-01,3.2331922827038895,5.0,-27.43656397744004,-4.41850767340023,1.3233333333333335
2023-10-01,3.390893713155063,5.3,-17.27709331338314,-2.0350458808907734,1.9233333333333331
2024-01-01,2.8632943527041155,5.3,-6.7836849167004605,-0.8976108420919893,1.4866666666666666
2024-04-01,3.1266315239534936,4.7,4.711959835871715,4.356109438230349,0.38999999999999996
2024-07-01,2.7913896372876,4.6,-3.9751904799996796,3.4494435487888664,-0.11333333333333333
2024-10-01,2.3997884845648576,5.4,-4.3700473978790395,7.297340744108083,-0.37333333333333335
2025-01-01,2.0192730138857806,5.4,,,-0.38666666666666666
2025-04-01,2.0804665087611918,5.2,,,-0.11
2025-07-01,2.32717324777445,4.8,,,-0.3233333333333333
2025-10-01,,,,,-0.595
