country,combination,exo_spec,max_em_iter,update_P0,coeff_method,stability,coefficients,forecast_path,counterfactual,overall,reason,rho,max_norm,norm_H,max_abs_theta,max_tail_theta_jump,max_abs_gdp_cpi,max_step_gdp_cpi,max_ci_width_gdp_cpi,ci_growth_ratio,max_counterfactual_gap_gdp_cpi,max_abs_counterfactual_gdp_cpi,horizon,hist_last,fc_start,fc_end,ragged
BRA,HeatDry | lag1 | KF | coeff=last | EM=10 | P0=fixed,HeatDry,10,False,last,Explosive,Unstable,Borderline,Acceptable,REJECT,dynamic amplification: max ||A^k||2=118.0; coefficient explosion: max |theta|=2733.6; end-sample coefficient jump=770.1,0.9888453790030679,117.97137678487174,117.97137678487174,2733.6310428154256,770.0938363476339,3.985860312176307,1.0791695757504725,98.22879227828571,32.58321542993497,1.5941430561629257,3.9776209660758974,6.0,2026Q2,2026Q3,2027Q4,True
BRA,HeatDry | lag1 | KF | coeff=last | EM=10 | P0=update,HeatDry,10,True,last,Explosive,Unstable,Explosive,Acceptable,REJECT,dynamic instability: rho=3.47; dynamic amplification: max ||A^k||2=278972.1; coefficient explosion: max |theta|=3049.9,3.471606788223086,278972.0515764598,278972.0515764598,3049.8783772151914,680.0232043711892,3.9893548039522044,1.0469166127804785,43527.696245997395,12486.342731044317,1.5418546702540035,3.981007270750449,6.0,2026Q2,2026Q3,2027Q4,True
BRA,OIL_YoY+HeatDryF | lag1 | KF | coeff=last | EM=10 | P0=fixed,OIL_YoY+HeatDryF,10,False,last,Explosive,Unstable,Explosive,Acceptable,REJECT,dynamic instability: rho=9.27; dynamic amplification: max ||A^k||2=4655772.6; coefficient explosion: max |theta|=2714.1,9.272633894682626,4655772.581433994,4655772.581433994,2714.082338729232,500.94018157934056,4.421337223635888,0.7013738076855671,24127406.73853395,7804652.454958126,1.5459531306048218,4.424956516204362,6.0,2026Q2,2026Q3,2027Q4,True
BRA,OIL_YoY+HeatDryF | lag1 | KF | coeff=last | EM=10 | P0=update,OIL_YoY+HeatDryF,10,True,last,Explosive,Unstable,Explosive,Acceptable,REJECT,dynamic instability: rho=18.66; dynamic amplification: max ||A^k||2=62689848.1; coefficient explosion: max |theta|=3253.2,18.663699193926732,62689848.07908979,62689848.07908979,3253.2092905323448,206.72414550136546,4.430389268615028,0.6215611721223326,40193467.74816407,13418386.07920979,1.263018999301428,4.434265261135691,6.0,2026Q2,2026Q3,2027Q4,True
BRA,ENSO+HeatDry | lag1 | KF | coeff=last | EM=10 | P0=fixed,ENSO+HeatDry,10,False,last,Explosive,Unstable,Explosive,Acceptable,REJECT,dynamic instability: rho=60.68; dynamic amplification: max ||A^k||2=106188181.6; coefficient explosion: max |theta|=1706.5,60.676821719043055,106188181.58539234,106188181.58539234,1706.501318600281,1423.4882388230571,3.710508960878138,0.6950819280648566,981961.8512978731,250782.9954603924,1.429785733451067,3.9475166594211513,4.0,2026Q2,2026Q3,2027Q2,True
BRA,HeatDry | lag1 | KF | coeff=avg4 | EM=10 | P0=fixed,HeatDry,10,False,avg4,Explosive,Unstable,Explosive,Acceptable,REJECT,dynamic instability: rho=13.00; dynamic amplification: max ||A^k||2=193177184.5; coefficient explosion: max |theta|=2733.6,12.998560121053641,193177184.4641918,193177184.4641918,2733.6310428154256,770.0938363476339,12.545749262218026,8.49117431120178,313733.3867762771,94107.6620978872,3.195542371234234,9.350206890983792,6.0,2026Q2,2026Q3,2027Q4,True
BRA,ENSO+HeatDry | lag1 | KF | coeff=last | EM=10 | P0=update,ENSO+HeatDry,10,True,last,Explosive,Unstable,Explosive,Acceptable,REJECT,dynamic instability: rho=103.45; dynamic amplification: max ||A^k||2=200817585.6; coefficient explosion: max |theta|=624.7,103.45367794716755,200817585.64662874,200817585.64662874,624.6664989321146,135.34340920291646,3.9856752788375776,0.5300311412149092,761916.4996267424,247859.91395728505,1.1038297430032025,3.978260692482643,4.0,2026Q2,2026Q3,2027Q2,True
BRA,OIL_YoY+HeatDry | lag1 | KF | coeff=last | EM=10 | P0=fixed,OIL_YoY+HeatDry,10,False,last,Explosive,Unstable,Explosive,Acceptable,REJECT,dynamic instability: rho=23.47; dynamic amplification: max ||A^k||2=335559743.0; coefficient explosion: max |theta|=1010.1,23.468410487606498,335559742.9571059,335559742.9571059,1010.0842465997748,115.91419335678847,4.383760649957431,0.7411879564016277,24813627.006316394,8620241.256408168,1.1788098304604642,4.389951147099898,6.0,2026Q2,2026Q3,2027Q4,True
BRA,ENSO+HeatDryF | lag1 | KF | coeff=last | EM=10 | P0=fixed,ENSO+HeatDryF,10,False,last,Explosive,Unstable,Explosive,Acceptable,REJECT,dynamic instability: rho=124.54; dynamic amplification: max ||A^k||2=557188315.5; coefficient explosion: max |theta|=2238.2,124.53976688231052,557188315.5399846,557188315.5399846,2238.1849619808954,789.1051769842456,4.093696807072455,0.48577689054599027,663301.2064132309,289610.53008507064,0.7889379728849553,4.082935647478289,4.0,2026Q2,2026Q3,2027Q2,True
BRA,HeatDry | lag1 | KF | coeff=avg8 | EM=10 | P0=fixed,HeatDry,10,False,avg8,Explosive,Unstable,Explosive,Acceptable,REJECT,dynamic instability: rho=18.49; dynamic amplification: max ||A^k||2=1756315937.2; coefficient explosion: max |theta|=2733.6,18.4852806147631,1756315937.2495577,1756315937.2495577,2733.6310428154256,770.0938363476339,8.35874709240106,4.9706194797818615,1899962.868715644,552914.3038215027,4.887188743671609,5.209129992159448,6.0,2026Q2,2026Q3,2027Q4,True
BRA,ENSO+HeatDry | lag1 | KF | coeff=avg4 | EM=10 | P0=fixed,ENSO+HeatDry,10,False,avg4,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=165.20; dynamic amplification: max ||A^k||2=3127837499.9; coefficient explosion: max |theta|=1706.5,165.20219659683164,3127837499.9349155,3127837499.9349155,1706.501318600281,1423.4882388230571,169.53379966247567,169.460184192422,4192872.5364324898,1071046.700975598,105.98817159474574,167.24112224744647,4.0,2026Q2,2026Q3,2027Q2,True
BRA,ENSO+HeatDry | lag1 | KF | coeff=avg8 | EM=10 | P0=fixed,ENSO+HeatDry,10,False,avg8,Explosive,Unstable,Explosive,Acceptable,REJECT,dynamic instability: rho=233.16; dynamic amplification: max ||A^k||2=6521951581.4; coefficient explosion: max |theta|=1706.5,233.16283028071277,6521951581.384509,6521951581.384509,1706.501318600281,1423.4882388230571,41.59576528704099,42.37533921297218,2739490.793480226,780627.2812278805,20.086846583803595,41.50682189786349,4.0,2026Q2,2026Q3,2027Q2,True
BRA,ENSO+HeatDry | lag1 | KF | coeff=avg8 | EM=10 | P0=update,ENSO+HeatDry,10,True,avg8,Explosive,Unstable,Explosive,Acceptable,REJECT,dynamic instability: rho=330.17; dynamic amplification: max ||A^k||2=20809261367.4; coefficient explosion: max |theta|=624.7,330.16955720551306,20809261367.372784,20809261367.372784,624.6664989321146,135.34340920291646,13.637045423067978,17.887895024157487,5335629.712023587,1985910.5686893314,7.925094872686863,21.56214029575484,4.0,2026Q2,2026Q3,2027Q2,True
BRA,OIL_YoY+HeatDry | lag1 | KF | coeff=last | EM=10 | P0=update,OIL_YoY+HeatDry,10,True,last,Explosive,Unstable,Explosive,Acceptable,REJECT,dynamic instability: rho=47.99; dynamic amplification: max ||A^k||2=27313369734.6; coefficient explosion: max |theta|=10047.2,47.99200981089995,27313369734.60296,27313369734.60296,10047.247343395631,1517.0260290735187,4.429837802805782,0.7257010185651818,10148979770.477583,3315076677.204595,1.0736112865556542,4.4368676397724,6.0,2026Q2,2026Q3,2027Q4,True
BRA,ENSO+HeatDry | lag1 | KF | coeff=avg4 | EM=10 | P0=update,ENSO+HeatDry,10,True,avg4,Explosive,Unstable,Explosive,Acceptable,REJECT,dynamic instability: rho=477.85; dynamic amplification: max ||A^k||2=77340198697.8; coefficient explosion: max |theta|=624.7,477.8450686136695,77340198697.75143,77340198697.75143,624.6664989321146,135.34340920291646,42.09904245815247,47.111675279505874,13219400.101581175,4828814.845568763,14.334663993487744,56.43370645164021,4.0,2026Q2,2026Q3,2027Q2,True
BRA,HeatDryF | lag1 | KF | coeff=last | EM=10 | P0=fixed,HeatDryF,10,False,last,Explosive,Unstable,Explosive,Acceptable,REJECT,dynamic instability: rho=64.44; dynamic amplification: max ||A^k||2=106547583269.9; coefficient explosion: max |theta|=3361.4,64.43727823574784,106547583269.86491,106547583269.86491,3361.3865012000815,640.8637430524482,4.007758538800633,0.6111908576147291,57729459.91380812,15367408.581682138,1.1498189020329137,3.9959415329779904,6.0,2026Q2,2026Q3,2027Q4,True
BRA,ENSO+HeatDryF | lag1 | KF | coeff=last | EM=10 | P0=update,ENSO+HeatDryF,10,True,last,Explosive,Unstable,Explosive,Acceptable,REJECT,dynamic instability: rho=568.13; dynamic amplification: max ||A^k||2=246044439674.7; coefficient explosion: max |theta|=2937.9,568.1328348559365,246044439674.6693,246044439674.6693,2937.8703194926206,308.8930233930121,4.957930003868575,5.003295075194719,35550842.51399162,11631465.059259249,2.7122941848507764,4.947638043005341,4.0,2026Q2,2026Q3,2027Q2,True
BRA,ENSO | lag1 | KF | coeff=last | EM=10 | P0=fixed,ENSO,10,False,last,Explosive,Unstable,Explosive,Acceptable,REJECT,dynamic instability: rho=1025.55; dynamic amplification: max ||A^k||2=2215002826936.6; coefficient explosion: max |theta|=16617.6,1025.5515085995262,2215002826936.618,2215002826936.618,16617.610923770273,815.5923333920837,4.65512631194649,4.312451043724334,19101013.92345626,7452155.764163731,1.5495885608903475,3.9316058981643787,4.0,2026Q2,2026Q3,2027Q2,True
BRA,ENSO | lag1 | KF | coeff=last | EM=10 | P0=update,ENSO,10,True,last,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=1834.40; dynamic amplification: max ||A^k||2=22483108716000.9; coefficient explosion: max |theta|=14056541800919835557997739404380169398636869844992.0,1834.3958664275979,22483108716000.887,22483108716000.887,1.4056541800919836e+49,8.512545778138726e+48,79.51235584976561,74.51145609543163,98981063.48203254,34997459.2027002,32.30161322286838,111.813969072634,4.0,2026Q2,2026Q3,2027Q2,True
BRA,ENSO+HeatDryF | lag1 | KF | coeff=avg4 | EM=10 | P0=fixed,ENSO+HeatDryF,10,False,avg4,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=2094.73; dynamic amplification: max ||A^k||2=28643019709677.7; coefficient explosion: max |theta|=2238.2,2094.731989271635,28643019709677.703,28643019709677.703,2238.1849619808954,789.1051769842456,4362.363900432589,4366.13681999051,699416537.9752712,306317008.03562766,34754.28971417783,39116.65361461042,4.0,2026Q2,2026Q3,2027Q2,True
BRA,ENSO+HeatDryF | lag1 | KF | coeff=avg8 | EM=10 | P0=fixed,ENSO+HeatDryF,10,False,avg8,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=2446.15; dynamic amplification: max ||A^k||2=45655824655742.6; coefficient explosion: max |theta|=2238.2,2446.1502311088,45655824655742.61,45655824655742.61,2238.1849619808954,789.1051769842456,27004.762551749685,26998.76148567634,825555562.1791116,333704917.267874,50692.22237300396,77696.98492475365,4.0,2026Q2,2026Q3,2027Q2,True
BRA,ENSO+HeatDryF | lag1 | KF | coeff=avg4 | EM=10 | P0=update,ENSO+HeatDryF,10,True,avg4,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=3358.84; dynamic amplification: max ||A^k||2=187165823220527.6; coefficient explosion: max |theta|=2937.9,3358.842439701963,187165823220527.62,187165823220527.62,2937.8703194926206,308.8930233930121,506038.0158711156,506184.1912637674,3534386879.6023855,899555777.9230942,375456.4574543339,499049.4159784585,4.0,2026Q2,2026Q3,2027Q2,True
BRA,ENSO+HeatDryF | lag1 | KF | coeff=avg8 | EM=10 | P0=update,ENSO+HeatDryF,10,True,avg8,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=3436.53; dynamic amplification: max ||A^k||2=206955104587989.0; coefficient explosion: max |theta|=2937.9,3436.5324643252484,206955104587988.97,206955104587988.97,2937.8703194926206,308.8930233930121,248743.19531560794,248811.35782732686,3829236246.5899334,986210399.6605679,324135.76897010475,244171.4023168499,4.0,2026Q2,2026Q3,2027Q2,True
BRA,OIL_YoY+HeatDryF | lag1 | KF | coeff=avg4 | EM=10 | P0=fixed,OIL_YoY+HeatDryF,10,False,avg4,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=232.83; dynamic amplification: max ||A^k||2=1101102257529206.1; coefficient explosion: max |theta|=2714.1,232.82534629755403,1101102257529206.1,1101102257529206.1,2714.082338729232,500.94018157934056,2895914.7645075414,2883473.6717046886,335052335853.9701,110079960817.98555,196055.76642335113,2699858.9980841903,6.0,2026Q2,2026Q3,2027Q4,True
BRA,HeatDryF | lag1 | KF | coeff=last | EM=10 | P0=update,HeatDryF,10,True,last,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=321.39; dynamic amplification: max ||A^k||2=1644716186365365.5; coefficient explosion: max |theta|=7792.1,321.38538680387734,1644716186365365.5,1644716186365365.5,7792.115551545556,1020.1353091497785,3080.4006961259443,3087.584240255879,1045228995399.0836,264135957938.3719,375.98257320887524,2704.418122917069,6.0,2026Q2,2026Q3,2027Q4,True
BRA,OIL_YoY+HeatDryF | lag1 | KF | coeff=avg8 | EM=10 | P0=fixed,OIL_YoY+HeatDryF,10,False,avg8,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=356.83; dynamic amplification: max ||A^k||2=10316341819182314.0; coefficient explosion: max |theta|=2714.1,356.82782533049175,1.0316341819182314e+16,1.0316341819182314e+16,2714.082338729232,500.94018157934056,28190290.96962518,28111285.74541891,1889578446102.4263,617859315164.1833,1249793.9120739028,26940497.057551276,6.0,2026Q2,2026Q3,2027Q4,True
BRA,HeatDry | lag1 | KF | coeff=avg4 | EM=10 | P0=update,HeatDry,10,True,avg4,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=307.29; dynamic amplification: max ||A^k||2=15011060909183192.0; coefficient explosion: max |theta|=3049.9,307.29258789527836,1.5011060909183192e+16,1.5011060909183192e+16,3049.8783772151914,680.0232043711892,36171864.5924321,36289578.866370685,1059230922162.9916,365557483114.1779,2963734.310925979,33208130.281506117,6.0,2026Q2,2026Q3,2027Q4,True
BRA,HeatDry | lag1 | KF | coeff=avg8 | EM=10 | P0=update,HeatDry,10,True,avg8,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=304.94; dynamic amplification: max ||A^k||2=15564755555484088.0; coefficient explosion: max |theta|=3049.9,304.9397558345355,1.5564755555484088e+16,1.5564755555484088e+16,3049.8783772151914,680.0232043711892,40188081.987973616,40319874.70724686,1095333410679.7764,373701825423.2407,2086413.3595137373,38101668.62845988,6.0,2026Q2,2026Q3,2027Q4,True
BRA,ENSO | lag1 | KF | coeff=avg4 | EM=10 | P0=fixed,ENSO,10,False,avg4,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=12069.47; dynamic amplification: max ||A^k||2=40975500436217264.0; coefficient explosion: max |theta|=16617.6,12069.47220359026,4.097550043621726e+16,4.097550043621726e+16,16617.610923770273,815.5923333920837,3429534.2360344296,3429813.651581661,19679035125.846294,6708455614.819411,461274.1005309755,3890808.336565405,4.0,2026Q2,2026Q3,2027Q2,True
BRA,ENSO | lag1 | KF | coeff=avg8 | EM=10 | P0=fixed,ENSO,10,False,avg8,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=12261.79; dynamic amplification: max ||A^k||2=43526772315566064.0; coefficient explosion: max |theta|=16617.6,12261.793643714089,4.352677231556606e+16,4.352677231556606e+16,16617.610923770273,815.5923333920837,5110525.45377171,5110937.914039305,20412074802.999092,6928272009.375039,4274573.689397838,9385099.143169548,4.0,2026Q2,2026Q3,2027Q2,True
BRA,OIL_YoY+HeatDryF | lag1 | KF | coeff=avg4 | EM=10 | P0=update,OIL_YoY+HeatDryF,10,True,avg4,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=530.16; dynamic amplification: max ||A^k||2=186501295996503744.0; coefficient explosion: max |theta|=3253.2,530.1571155649544,1.8650129599650374e+17,1.8650129599650374e+17,3253.2092905323448,206.72414550136546,3502750.6948617073,3509355.3268068647,23944994239072.945,8404304930851.866,121358.76814839384,3624109.463010101,6.0,2026Q2,2026Q3,2027Q4,True
BRA,OIL_YoY+HeatDryF | lag1 | KF | coeff=avg8 | EM=10 | P0=update,OIL_YoY+HeatDryF,10,True,avg8,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=591.13; dynamic amplification: max ||A^k||2=294870650128116864.0; coefficient explosion: max |theta|=3253.2,591.125136288246,2.9487065012811686e+17,2.9487065012811686e+17,3253.2092905323448,206.72414550136546,4446994.468447418,4454519.372334545,33665220151533.895,11856263693050.982,851156.1865371428,5298150.654984561,6.0,2026Q2,2026Q3,2027Q4,True
BRA,OIL_YoY+HeatDry | lag1 | KF | coeff=avg8 | EM=10 | P0=fixed,OIL_YoY+HeatDry,10,False,avg8,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=804.22; dynamic amplification: max ||A^k||2=483456371591735552.0; coefficient explosion: max |theta|=1010.1,804.2166006861266,4.8345637159173555e+17,4.8345637159173555e+17,1010.0842465997748,115.91419335678847,502422.5925134446,503049.77652697865,33211428101027.01,11617301657494.81,313843.9881569552,816266.5806703998,6.0,2026Q2,2026Q3,2027Q4,True
BRA,OIL_YoY+HeatDry | lag1 | KF | coeff=avg4 | EM=10 | P0=fixed,OIL_YoY+HeatDry,10,False,avg4,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=917.06; dynamic amplification: max ||A^k||2=1089067683180023424.0; coefficient explosion: max |theta|=1010.1,917.0636667773274,1.0890676831800234e+18,1.0890676831800234e+18,1010.0842465997748,115.91419335678847,3515689.3125966727,3519520.2418844276,66063019767308.984,23085925547054.7,92999.00758500118,3422690.3050116715,6.0,2026Q2,2026Q3,2027Q4,True
BRA,HeatDryF | lag1 | KF | coeff=avg8 | EM=10 | P0=fixed,HeatDryF,10,False,avg8,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=2031.88; dynamic amplification: max ||A^k||2=105508810521867321344.0; coefficient explosion: max |theta|=3361.4,2031.8776039494744,1.0550881052186732e+20,1.0550881052186732e+20,3361.3865012000815,640.8637430524482,5456877005.79419,5459562635.146065,1131467623120167.5,304139090096670.4,720212676.2771263,4736664329.517064,6.0,2026Q2,2026Q3,2027Q4,True
BRA,HeatDryF | lag1 | KF | coeff=avg4 | EM=10 | P0=fixed,HeatDryF,10,False,avg4,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=2102.63; dynamic amplification: max ||A^k||2=129565125918820024320.0; coefficient explosion: max |theta|=3361.4,2102.627906540684,1.2956512591882002e+20,1.2956512591882002e+20,3361.3865012000815,640.8637430524482,1963576667.9242237,1964510532.398314,1342905621802448.0,360954446122455.25,1087266138.9421105,876310528.9821132,6.0,2026Q2,2026Q3,2027Q4,True
BRA,OIL_YoY+HeatDry | lag1 | KF | coeff=avg8 | EM=10 | P0=update,OIL_YoY+HeatDry,10,True,avg8,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=4144.87; dynamic amplification: max ||A^k||2=13443900816772804116480.0; coefficient explosion: max |theta|=10047.2,4144.874196541586,1.3443900816772804e+22,1.3443900816772804e+22,10047.247343395631,1517.0260290735187,42656678113203.086,42646386684297.2,1.9197879977910074e+17,6.031616298332983e+16,618282803631.0391,42038395309572.05,6.0,2026Q2,2026Q3,2027Q4,True
BRA,OIL_YoY+HeatDry | lag1 | KF | coeff=avg4 | EM=10 | P0=update,OIL_YoY+HeatDry,10,True,avg4,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=5217.02; dynamic amplification: max ||A^k||2=53867268150812246802432.0; coefficient explosion: max |theta|=10047.2,5217.023803920613,5.386726815081225e+22,5.386726815081225e+22,10047.247343395631,1517.0260290735187,99051744720617.72,99032758465532.14,6.094419595003227e+17,1.923947759919846e+17,3563984546452.1406,95487760174165.58,6.0,2026Q2,2026Q3,2027Q4,True
BRA,HeatDryF | lag1 | KF | coeff=avg4 | EM=10 | P0=update,HeatDryF,10,True,avg4,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=7341.08; dynamic amplification: max ||A^k||2=211126377108675030417408.0; coefficient explosion: max |theta|=7792.1,7341.077654173969,2.1112637710867503e+23,2.1112637710867503e+23,7792.115551545556,1020.1353091497785,9045956225567.47,9044723987382.65,4.0955929277656275e+17,1.1919938987769098e+17,562522827440.8594,8483433398126.611,6.0,2026Q2,2026Q3,2027Q4,True
BRA,HeatDryF | lag1 | KF | coeff=avg8 | EM=10 | P0=update,HeatDryF,10,True,avg8,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=7439.89; dynamic amplification: max ||A^k||2=229776310825891263414272.0; coefficient explosion: max |theta|=7792.1,7439.89280707773,2.2977631082589126e+23,2.2977631082589126e+23,7792.115551545556,1020.1353091497785,18526119937939.88,18523629832182.31,4.668985323680584e+17,1.3320974013966789e+17,795039747017.2109,17731080190922.668,6.0,2026Q2,2026Q3,2027Q4,True
BRA,ENSO | lag1 | KF | coeff=avg4 | EM=10 | P0=update,ENSO,10,True,avg4,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=5294552684191821452248609016977955308584002650112.00; dynamic amplification: max ||A^k||2=1216993987317436962709566262294849483380793300213931483471215467217163944796208376521804271387948135405455073968927636371486934369741640594322013093071752265457706330524413501916607908220485238784.0; coefficient explosion: max |theta|=14056541800919835557997739404380169398636869844992.0,5.2945526841918215e+48,1.216993987317437e+195,1.216993987317437e+195,1.4056541800919836e+49,8.512545778138726e+48,1.5861956900732515e+191,1.5861956900732515e+191,inf,,7.037369619875547e+188,1.579158320453376e+191,4.0,2026Q2,2026Q3,2027Q2,True
BRA,ENSO | lag1 | KF | coeff=avg8 | EM=10 | P0=update,ENSO,10,True,avg8,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=2695261170881075667664686731304778801216839745536.00; dynamic amplification: max ||A^k||2=81728723443057195890197496626257048123096900043860497674544282408509139552353634617483936144594020634630487067190931501140139862342999467791373131122166448077372055821349002327416558798506033152.0; coefficient explosion: max |theta|=14056541800919835557997739404380169398636869844992.0,2.6952611708810757e+48,8.17287234430572e+193,8.17287234430572e+193,1.4056541800919836e+49,8.512545778138726e+48,1.0654840613947135e+190,1.0654840613947135e+190,inf,,4.726059309122e+187,1.0607580020855915e+190,4.0,2026Q2,2026Q3,2027Q2,True
BRA,ENSO+HeatDry | lag1 | KF | coeff=last | EM=20 | P0=update,ENSO+HeatDry,20,True,last,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=90910200376584144315874023625701909694223363871101432539119616.00; dynamic amplification: max ||A^k||2=1488849264018937134026780241189054324790387737984117005786157041859754531549171973297877447746071627562678418449099309289887818341996444801296943507601747590031812020887273744172565775173026959738142960144380282098212107949918179687794747135114608640.0; coefficient explosion: max |theta|=394406902538555778768256649656780856017507723312508648705015052667672097333979838428472342785032192.0,9.091020037658414e+61,1.4888492640189371e+249,1.4888492640189371e+249,3.944069025385558e+98,2.6788607781774318e+98,1.2594870830191665e+301,1.2594870830191665e+301,inf,,0.0,1.2594870830191665e+301,4.0,2026Q2,2026Q3,2027Q2,True
CHL,OIL_YoY+HeatDry | lag1 | KF | coeff=last | EM=10 | P0=fixed,OIL_YoY+HeatDry,10,False,last,Good,Borderline,Good,Acceptable,BORDERLINE,large coefficients: max |theta|=21.4; end-sample coefficient jump=6.6,0.8075385613355366,0.9408313083665485,0.2866535279928937,21.433106840590412,6.62575048503135,6.081894147107116,1.8638889518553423,1.308333448636302,2.7460442462282852,0.4521847061576256,6.083496572275026,6.0,2026Q2,2026Q3,2027Q4,True
CHL,HeatDryF | lag1 | KF | coeff=last | EM=10 | P0=fixed,HeatDryF,10,False,last,Good,Borderline,Good,Acceptable,BORDERLINE,large coefficients: max |theta|=21.5,0.8454440142625884,0.9848315039398302,0.4547882978181244,21.47140388701123,2.996129663703746,5.4930761796402265,0.8619463891062438,0.5526686822365576,3.27931818730116,0.7519109282056009,5.498249976054595,6.0,2026Q2,2026Q3,2027Q4,True
CHL,ENSO+HeatDry | lag1 | KF | coeff=last | EM=10 | P0=fixed,ENSO+HeatDry,10,False,last,Good,Borderline,Good,Acceptable,BORDERLINE,large coefficients: max |theta|=22.8; end-sample coefficient jump=7.9; CI expands quickly: ratio=5.5,0.7725579948837649,1.120991852137176,0.6782696820909776,22.84263510838655,7.869168326349939,3.408853393959182,1.4458998864685966,2.3312422987847006,5.457828244536823,5.099124600575131,4.756401658769644,4.0,2026Q2,2026Q3,2027Q2,True
