country,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,CPIF_YoY,quarter
AUS,2.8428339574874784,2.390438247011952,2.070553914784079,-3.254593174,0.7490902825302783,2013-04-01
AUS,3.6423875749718393,2.161100196463654,13.332250116882216,-2.655266119,-1.822451619,2013-07-01
AUS,4.789477390630736,2.745098039215686,12.059371330409595,0.8821216448950286,0.649019531,2013-10-01
AUS,4.573328961060086,2.9296875,15.797989846826788,0.8151954461650623,2.342952554049668,2014-01-01
AUS,3.2971831453472378,3.015564202,6.089819497730664,-4.715460214,2.654504188754962,2014-04-01
AUS,2.1896961717591035,2.307692307692308,-0.942389854,-3.562685996,4.217945912500189,2014-07-01
AUS,1.2781071569022862,1.717557251908397,8.407073599159776,-12.48827313,1.369473524350434,2014-10-01
AUS,1.202959992691377,1.328273244781784,14.09386949280127,-20.3118454,1.029427025363611,2015-01-01
AUS,1.1003191444654004,1.510859301227573,19.878893698642596,-23.44774068,0.9041555323099576,2015-04-01
AUS,2.2607336627248564,1.503759398496241,27.496986421720983,-21.96769885,-0.144614883,2015-07-01
AUS,1.673871531404436,1.688555347091932,18.763651155375484,-20.9408299,0.5224293109838597,2015-10-01
AUS,1.5143715248381762,1.310861423220974,9.012231577841456,-16.23911408,-0.383067482,2016-01-01
AUS,2.9329779690441926,1.023255813953488,4.360161185149858,-4.433731358,-1.032682544,2016-04-01
AUS,3.1188032617212036,1.296296296296296,-4.304400759,4.7341607347397785,0.9208293042813256,2016-07-01
AUS,6.507183741346645,1.476014760147601,-3.953036261,23.674828634999745,1.448508644537071,2016-10-01
AUS,7.798019611613149,2.125693160813309,-4.877561249,34.21740695685629,1.990116089935601,2017-01-01
AUS,6.529521456653176,1.933701657458564,-0.700688644,25.17275495610891,1.797211638563065,2017-04-01
AUS,6.532511297520527,1.828153564899452,-3.953300194,20.077049156789183,-2.23091584,2017-07-01
AUS,3.670855338,1.909090909090909,-2.445887742,4.770669020686102,-1.187239694,2017-10-01
